,year,month,day,new_york_city_temp,philadelphia_temp,pittsburgh_temp,orlando_temp,austin_temp,seattle_temp,delhi_temp,delhi_rain_inches,delhi_temp_model_one,delhi_temp_model_two
1959,2000,5,13,57.6,69.2,73.5,81.3,74.4,53.2,82.4,,90.72085246570956,1.2208219703267404
1960,2000,5,14,62.9,66.7,56.3,80.4,70.2,58.8,89.6,,91.07608689948472,1.2263514012333963
1961,2000,5,15,61.2,61.4,53.3,79.8,70.5,61.4,95.5,,91.42713997683546,1.2318877949722187
1962,2000,5,16,60.5,60.4,53.7,77.5,79.4,60.3,96.0,,91.77390767315889,1.2374311017157018
1963,2000,5,17,63.1,62.1,63.3,75.9,79.0,53.6,96.8,,92.11628723370258,1.2429812715741222
1964,2000,5,18,65.2,68.7,71.5,75.1,79.9,54.9,97.0,,92.45417720401346,1.2485382545959867
1965,2000,5,19,59.3,65.8,67.1,76.1,77.8,56.5,98.8,,92.78747746000134,1.2541020007684893
1966,2000,5,20,48.0,50.7,58.1,74.6,67.4,56.0,97.7,,93.11608923760687,1.25967246001795
1967,2000,5,21,52.6,53.9,56.2,77.1,73.2,58.5,93.5,,93.43991516206863,1.2652495822102734
1968,2000,5,22,55.5,55.8,61.7,79.3,78.6,55.4,90.4,,93.75885927677616,1.2708333171513972
1969,2000,5,23,53.0,55.1,59.6,74.8,75.2,53.0,95.3,,94.07282707170519,1.276423614587745
1970,2000,5,24,67.0,70.4,68.1,81.6,82.3,55.0,96.2,,94.38172551142195,1.2820204242066773
1971,2000,5,25,68.1,66.6,64.2,82.0,83.2,53.1,97.7,,94.68546306265205,1.2876236956369453
1972,2000,5,26,67.5,66.8,60.8,83.5,82.8,53.5,98.8,,94.98394972140413,1.2932333784491425
1973,2000,5,27,64.8,62.4,59.7,84.9,82.7,56.5,96.3,,95.27709703963909,1.2988494221561646
1974,2000,5,28,62.8,60.1,55.3,85.0,76.9,54.7,100.3,,95.56481815148013,1.3044717762136546
1975,2000,5,29,60.1,59.3,56.7,82.5,79.3,53.3,99.8,,95.84702779895204,1.3101003900204637
1976,2000,5,30,56.4,57.6,58.3,79.9,81.5,51.5,99.2,,96.12364235724593,1.3157352129191058
1977,2000,5,31,57.7,57.8,66.4,76.8,80.9,50.7,90.9,0.3,96.39457985949824,1.3213761941962128
1978,2000,6,1,68.3,69.2,75.7,78.3,81.0,55.1,85.5,0.0,96.65976002107962,1.3270232830829916
1979,2000,6,2,78.8,80.4,75.4,78.7,79.5,57.5,91.7,18.0,96.91910426338536,1.3326764287556798
1980,2000,6,3,69.7,73.4,59.4,80.6,81.0,60.2,92.9,0.0,97.17253573711915,1.338335580336003
1981,2000,6,4,67.4,65.8,59.3,83.0,78.1,67.4,84.0,,97.41997934506603,1.344000686891639
1982,2000,6,5,62.4,62.8,61.0,80.7,76.6,62.8,87.8,7.9,97.66136176434456,1.3496716974366647
1983,2000,6,6,57.3,58.6,55.9,82.7,75.4,56.1,80.7,0.0,97.8966114681344,1.355348560932024
1984,2000,6,7,57.5,62.3,58.9,83.0,73.6,53.7,77.2,0.0,98.12565874687138,1.3610312262859834
1985,2000,6,8,70.0,69.7,67.4,80.5,72.6,54.4,80.2,27.9,98.34843572890338,1.3667196423545929
1986,2000,6,9,78.4,75.2,73.6,78.3,74.7,53.8,84.4,0.5,98.56487640060288,1.372413757942147
1987,2000,6,10,84.3,80.2,75.6,76.3,76.0,50.8,84.0,0.0,98.77491662592752,1.3781135218016431
1988,2000,6,11,86.7,82.9,79.5,76.3,78.0,50.2,88.4,,98.97849416542566,1.3838188826352438
1989,2000,6,12,66.2,79.0,71.0,78.2,78.2,55.6,89.2,,99.1755486946787,1.3895297890947431
1990,2000,6,13,57.8,60.8,75.3,80.7,78.8,55.9,88.0,,99.36602182217676,1.3952461897820199
1991,2000,6,14,57.1,61.1,78.7,81.7,80.8,59.4,94.1,0.0,99.54985710662157,1.4009680332495065
1992,2000,6,15,61.0,66.9,74.7,82.8,80.7,56.5,95.4,,99.7270000736507,1.4066952680006506
1993,2000,6,16,74.9,76.7,75.0,82.0,81.7,59.5,88.8,,99.89739823198012,1.4124278424903778
1994,2000,6,17,82.3,82.4,71.8,81.0,82.4,65.4,91.6,,100.06100108895788,1.4181657051255563
1995,2000,6,18,70.6,76.1,67.8,82.1,81.5,62.2,93.1,,100.21776016552676,1.4239088042654615
1996,2000,6,19,66.8,70.0,61.7,81.8,79.8,55.8,90.5,,100.36762901058914,1.429657088222238
1997,2000,6,20,72.6,71.6,68.5,81.6,83.0,59.1,89.5,,100.51056321477176,1.4354105052613724
1998,2000,6,21,74.5,73.6,74.7,81.7,84.0,62.8,94.1,,100.64652042358526,1.4411690036021483
1999,2000,6,22,76.4,75.8,72.8,79.9,82.0,59.7,81.8,,100.77546034997435,1.4469325314181196
2000,2000,6,23,77.5,77.9,72.2,77.6,83.7,57.4,84.9,,100.89734478625621,1.4527010368375752
2001,2000,6,24,75.2,76.8,73.5,76.8,82.3,59.0,87.0,,101.01213761544179,1.458474467944005
2002,2000,6,25,77.1,79.3,76.2,76.3,83.7,65.0,92.5,,101.11980482193844,1.4642527727765677
2003,2000,6,26,80.3,79.3,74.7,75.5,82.8,70.9,92.6,,101.22031450162922,1.4700358993305596
2004,2000,6,27,81.0,80.7,74.1,75.9,83.7,74.2,92.8,,101.31363687132678,1.4758237955578781
2005,2000,6,28,74.7,75.2,69.2,76.6,82.5,75.0,92.6,,101.39974427759901,1.4816164093675002
2006,2000,6,29,70.5,68.8,66.7,76.8,82.5,63.9,87.1,,101.47861120496302,1.487413688625939
2007,2000,6,30,71.0,71.1,63.0,77.4,82.9,61.0,83.1,24.9,101.5502142834462,1.4932155811577204
2008,2000,7,1,73.9,74.1,66.3,76.4,84.9,58.6,84.2,51.1,101.61453229551101,1.4990220347458503
2009,2000,7,2,77.0,75.3,69.3,78.6,84.4,56.9,83.2,14.0,101.67154618234244,1.5048329971322858
2010,2000,7,3,77.4,76.9,69.7,79.3,84.7,54.6,86.9,0.5,101.72123904949535,1.5106484160184048
2011,2000,7,4,75.2,77.1,72.4,79.9,83.3,57.2,89.9,0.0,101.76359617190069,1.5164682390654751
2012,2000,7,5,78.6,79.5,70.9,81.7,82.8,60.4,92.8,,101.79860499822901,1.5222924138951315
2013,2000,7,6,72.2,75.1,69.8,81.8,82.8,61.5,95.3,,101.82625515460948,1.5281208880898383
2014,2000,7,7,70.4,72.0,67.3,81.4,84.9,64.5,90.5,,101.84653844770406,1.533953609193367
2015,2000,7,8,69.1,69.9,65.6,78.5,85.3,62.6,85.5,2.0,101.85944886713523,1.5397905247112673
2016,2000,7,9,74.9,73.7,71.3,78.5,83.6,60.1,89.2,0.0,101.86498258726708,1.5456315821113387
2017,2000,7,10,80.0,81.5,75.9,80.4,85.9,59.9,87.2,0.0,101.86313796833892,1.5514767288241043
2018,2000,7,11,76.4,78.7,72.0,81.7,85.8,59.6,83.8,7.9,101.85391555695114,1.5573259122432828
2019,2000,7,12,74.7,75.6,70.5,83.9,86.8,63.0,83.3,2.0,101.83731808590328,1.5631790797262612
2020,2000,7,13,77.3,73.5,72.6,81.3,86.9,64.3,87.4,6.1,101.81335047338422,1.5690361785945754
2021,2000,7,14,73.9,71.8,69.8,82.2,91.3,61.9,86.3,0.8,101.78201982151478,1.5748971561343732
2022,2000,7,15,69.8,69.4,62.8,77.5,87.8,60.5,84.8,0.0,101.74333541424332,1.5807619595968965
2023,2000,7,16,71.4,69.1,64.2,80.5,90.6,66.3,81.4,32.0,101.69730871459457,1.5866305361989534
2024,2000,7,17,73.6,72.7,68.7,84.7,85.4,69.6,82.0,33.0,101.64395336127296,1.5925028331233944
2025,2000,7,18,78.5,77.8,73.3,84.8,85.9,63.2,83.1,58.9,101.58328516462123,1.5983787975195864
2026,2000,7,19,69.7,69.2,63.1,82.5,87.1,62.1,83.4,0.5,101.51532210193533,1.60425837650389
2027,2000,7,20,67.1,65.7,61.6,80.8,84.2,64.4,87.6,5.1,101.44008431213753,1.610141517160132
2028,2000,7,21,73.6,72.2,66.3,77.9,87.2,69.9,84.2,0.0,101.35759408980866,1.61602816654009
2029,2000,7,22,74.9,74.2,64.1,77.7,86.4,64.2,79.7,6.1,101.26787587858192,1.621918271663957
2030,2000,7,23,73.7,73.3,65.0,80.2,84.1,61.5,80.9,0.5,101.1709562638996,1.6278117795208273
2031,2000,7,24,73.3,71.8,65.1,74.8,80.5,65.1,82.5,7.1,101.06686396513516,1.6337086370691694
2032,2000,7,25,71.5,70.9,67.2,76.8,82.7,66.0,85.6,30.0,100.95562982708329,1.6396087912373054
2033,2000,7,26,67.3,68.5,69.7,78.3,86.5,62.5,88.0,0.0,100.83728681081965,1.6455121889238877
2034,2000,7,27,68.2,72.8,71.1,80.4,86.0,65.0,85.3,,100.7118699839341,1.6514187769983768
2035,2000,7,28,68.4,73.6,71.2,82.0,85.1,66.6,86.3,0.0,100.57941651013904,1.6573285023015185
2036,2000,7,29,70.9,73.5,66.0,81.6,85.2,67.5,86.7,,100.43996563825742,1.663241311645828
2037,2000,7,30,70.3,75.7,73.3,78.6,83.0,71.2,86.9,,100.29355869059222,1.6691571518160595
2038,2000,7,31,71.1,77.7,74.4,79.4,81.1,70.3,85.2,38.1,100.14023905068164,1.6750759695696917
2039,2000,8,1,68.7,79.0,73.5,81.3,80.0,67.8,87.9,0.0,99.98005215044401,1.6809977116374044
2040,2000,8,2,76.8,80.5,75.8,79.3,85.7,65.1,88.7,,99.81304545671487,1.6869223247235592
2041,2000,8,3,80.2,77.8,74.4,79.0,86.5,66.2,87.8,,99.639268457182,1.692849755506678
2042,2000,8,4,75.0,75.2,67.9,79.3,85.2,68.8,86.5,,99.45877264572061,1.6987799506399242
2043,2000,8,5,74.8,73.3,64.2,81.0,85.5,66.3,89.0,,99.27161150713518,1.7047128567515795
2044,2000,8,6,74.9,71.7,67.7,78.4,87.6,64.8,90.6,,99.07784050131038,1.7106484204455326
2045,2000,8,7,81.7,80.7,75.2,82.1,86.7,62.1,92.4,,98.877517046777,1.7165865883017486
2046,2000,8,8,84.2,82.2,73.6,81.8,84.8,63.9,91.6,,98.67070050369813,1.7225273068767568
2047,2000,8,9,84.1,82.1,73.4,81.4,82.9,63.9,89.6,,98.45745215627878,1.7284705227041304
2048,2000,8,10,80.9,80.7,72.7,81.3,85.2,60.5,81.9,,98.23783519460672,1.7344161822949666
2049,2000,8,11,77.1,76.7,70.4,82.0,85.2,59.6,82.0,,98.01191469592726,1.7403642321383694
2050,2000,8,12,70.5,69.9,67.1,77.4,88.4,61.3,87.3,,97.77975760536,1.7463146187019287
2051,2000,8,13,68.2,66.8,66.1,78.5,88.9,59.9,88.9,,97.54143271606137,1.7522672884322092
2052,2000,8,14,67.5,66.7,69.5,78.7,84.4,58.1,84.7,,97.29701064883928,1.7582221877552215
2053,2000,8,15,70.7,71.7,71.8,81.1,82.2,58.5,83.9,,97.04656383122756,1.7641792630769122
2054,2000,8,16,77.3,77.7,74.5,81.4,82.8,61.5,80.6,52.1,96.79016647602312,1.7701384607836432
2055,2000,8,17,71.7,70.7,61.1,79.3,87.3,61.6,87.1,0.0,96.52789455929593,1.7760997272426757
2056,2000,8,18,67.5,67.0,61.4,80.4,87.4,59.8,85.4,,96.25982579787532,1.7820630088026517
2057,2000,8,19,68.6,67.2,63.9,82.5,84.6,60.2,81.6,0.3,95.98603962632046,1.7880282517940773
2058,2000,8,20,69.2,68.1,62.6,82.3,84.5,61.1,81.2,7.1,95.70661717338304,1.7939954025298044
2059,2000,8,21,67.5,66.5,62.9,80.8,86.1,62.0,81.7,13.0,95.42164123796601,1.7999644073055197
2060,2000,8,22,71.7,68.0,67.7,79.6,78.5,64.6,81.9,15.0,95.13119626458959,1.805935212400219
2061,2000,8,23,70.6,69.9,71.9,80.9,80.7,69.1,81.7,0.5,94.83536831836744,1.811907764076697
2062,2000,8,24,74.1,74.1,70.4,81.8,84.4,65.5,87.5,0.0,94.53424505950467,1.8178820085820286
2063,2000,8,25,74.4,75.1,68.5,82.3,84.6,63.4,84.3,,94.22791571732176,1.8238578921480535
2064,2000,8,26,74.9,73.0,66.7,79.3,85.0,60.8,86.4,,93.91647106381367,1.8298353609918603
2065,2000,8,27,76.3,73.3,68.2,80.2,85.7,59.8,89.0,,93.60000338675303,1.8358143613162694
2066,2000,8,28,74.2,73.4,67.3,79.2,86.2,60.0,88.9,,93.2786064623422,1.841794839310317
2067,2000,8,29,71.8,72.9,69.7,78.4,86.0,61.7,85.5,,92.9523755274265,1.8477767411497443
2068,2000,8,30,70.6,72.7,72.2,79.9,86.7,59.9,87.2,,92.62140725127229,1.8537600129974738
2069,2000,8,31,75.1,76.8,72.8,79.2,89.1,59.8,87.2,,92.2857997069228,1.8597446010040992
2070,2000,9,1,78.4,78.2,76.3,82.2,89.8,56.9,87.6,,91.9456523421366,1.865730451308369
2071,2000,9,2,78.5,78.4,77.7,82.2,90.7,57.0,88.0,,91.60106594991855,1.8717175100376706
2072,2000,9,3,78.3,77.1,72.8,82.5,87.8,56.5,82.7,,91.25214263865374,1.877705723308516
2073,2000,9,4,76.3,76.0,71.9,80.9,92.1,56.6,87.8,,90.89898580184939,1.883695037227026
2074,2000,9,5,61.7,65.0,59.0,79.2,92.9,55.9,86.4,,90.54170008749828,1.8896853978894144
2075,2000,9,6,62.2,61.4,58.4,77.6,88.5,59.0,84.0,,90.18039136706815,1.8956767513824788
2076,2000,9,7,65.2,62.1,61.4,78.7,82.4,55.8,86.3,0.5,89.81516670413069,1.9016690437840764
2077,2000,9,8,68.2,65.3,66.8,79.9,81.8,57.3,85.4,0.0,89.44613432263586,1.9076622211636165
2078,2000,9,9,74.7,72.8,71.1,79.6,84.1,56.1,85.2,3.0,89.07340357484236,1.9136562295825426
2079,2000,9,10,73.4,74.3,72.4,81.5,84.2,55.5,86.9,0.0,88.69708490891527,1.9196510150948198
2080,2000,9,11,72.7,71.5,73.2,80.1,86.6,55.6,85.3,,88.31728983619662,1.9256465237474187
2081,2000,9,12,75.6,74.2,73.8,79.8,86.5,60.3,85.9,0.0,87.93413089816342,1.931642701580802
2082,2000,9,13,75.6,74.6,66.1,81.9,79.5,63.8,86.9,,87.54772163307791,1.937639494629408
2083,2000,9,14,71.3,69.3,63.7,81.3,80.0,68.1,86.8,,87.15817654234493,1.943636848922143
2084,2000,9,15,70.1,69.4,58.7,80.8,81.0,67.0,88.5,,86.76561105658207,1.9496347104828573
2085,2000,9,16,62.7,59.8,52.3,78.7,81.4,62.8,87.6,,86.37014150141471,1.9556330253308374
2086,2000,9,17,62.7,59.8,53.7,72.7,70.6,61.6,88.5,,85.97188506300729,1.9616317394812899
2087,2000,9,18,68.7,64.3,60.2,78.2,70.1,64.7,86.7,,85.57095975333726,1.9676307989458282
2088,2000,9,19,69.5,66.1,62.7,78.0,75.5,63.3,85.7,,85.1674843752269,1.9736301497329576
2089,2000,9,20,74.1,70.6,68.4,79.8,82.4,59.7,83.3,,84.76157848713811,1.9796297378485594
2090,2000,9,21,75.0,72.6,61.2,81.3,81.0,58.6,83.2,,84.35336236774587,1.985629509296385
2091,2000,9,22,65.1,62.3,54.9,80.8,82.5,57.6,84.6,,83.94295698029654,1.9916294100785297
2092,2000,9,23,64.8,63.3,65.7,81.8,87.2,56.8,84.3,,83.53048393676337,1.9976293861959273
2093,2000,9,24,70.9,70.5,62.2,80.6,84.1,57.4,84.6,,83.11606546181139,2.0036293836488333
2094,2000,9,25,60.1,58.2,51.8,80.2,62.8,58.7,86.5,,82.69982435657826,2.009629348437311
2095,2000,9,26,55.2,52.2,48.3,81.3,59.7,60.1,78.4,,82.28188396228687,2.0156292265617175
2096,2000,9,27,58.1,56.5,52.6,80.7,63.6,61.7,82.8,,81.86236812369609,2.0216289640231904
2097,2000,9,28,63.3,60.1,53.4,77.3,65.0,58.8,82.3,,81.44140115240246,2.0276285068241315
2098,2000,9,29,52.4,53.9,48.3,76.7,66.0,60.0,81.5,,81.01910779000514,2.0336278009686994
2099,2000,9,30,57.6,53.9,55.1,76.9,66.9,60.0,82.5,,80.59561317114087,2.0396267924632854
2100,2000,10,1,62.1,60.4,59.1,75.9,69.8,54.1,84.7,,80.17104278640535,2.045625427317007
2101,2000,10,2,63.0,62.8,60.8,75.2,76.0,53.2,83.6,,79.74552244516622,2.0516236515421906
2102,2000,10,3,70.6,68.3,69.6,74.9,81.1,52.7,81.0,,79.31917823828421,2.0576214111548587
2103,2000,10,4,69.4,69.0,66.0,77.1,81.2,50.3,83.6,,78.89213650074927,2.0636186521752156
2104,2000,10,5,63.3,64.4,59.3,79.4,82.1,53.2,84.2,,78.46452377424421,2.0696153206281322
2105,2000,10,6,66.3,67.5,59.1,80.2,73.5,59.9,84.5,,78.03646676964888,2.0756113625436314
2106,2000,10,7,58.6,58.4,43.8,78.9,57.3,63.8,84.5,,77.60809232949161,2.0816067239573797
2107,2000,10,8,50.4,47.9,36.5,75.7,46.9,58.3,82.6,,77.17952739036444,2.087601350911163
2108,2000,10,9,47.0,43.9,38.8,65.0,46.7,55.0,81.8,,76.75089894530768,2.0935951894533797
2109,2000,10,10,45.0,44.2,46.0,61.6,49.7,53.7,82.4,,76.32233400618034,2.099588185639523
2110,2000,10,11,56.7,54.4,51.1,68.9,58.5,52.2,78.2,,75.89395956602324,2.105580285532668
2111,2000,10,12,62.1,57.8,52.6,70.9,68.0,52.5,79.3,,75.46590256142773,2.1115714352039556
2112,2000,10,13,65.2,59.8,53.6,71.0,71.0,53.7,77.8,,75.03828983492285,2.1175615807330797
2113,2000,10,14,69.3,62.4,58.7,71.3,70.6,52.1,78.6,,74.61124809738774,2.1235506682087686
2114,2000,10,15,71.3,64.1,60.4,70.8,73.8,46.3,78.4,,74.18490389050591,2.12953864372928
2115,2000,10,16,62.7,63.9,57.9,68.5,74.2,51.0,73.2,,73.75938354926677,2.1355254534028716
2116,2000,10,17,54.9,58.8,55.8,67.8,69.7,56.8,78.6,,73.33481316453107,2.1415110433482973
2117,2000,10,18,57.6,60.0,57.0,70.5,68.5,57.0,78.0,,72.91131854566699,2.1474953596952884
2118,2000,10,19,58.3,58.4,52.5,70.0,69.7,49.8,79.6,,72.48902518326949,2.153478348585038
2119,2000,10,20,58.6,55.5,56.0,73.0,68.2,53.9,80.2,,72.06805821197604,2.1594599561706858
2120,2000,10,21,62.6,59.4,58.3,71.5,70.7,48.4,78.5,,71.64854237338508,2.1654401286178047
2121,2000,10,22,60.4,59.7,59.1,72.0,71.4,47.9,78.3,,71.23060197909386,2.171418812104881
2122,2000,10,23,52.9,52.3,56.2,72.1,72.8,51.3,78.4,,70.81436087386074,2.177395952823807
2123,2000,10,24,58.1,54.3,57.4,72.6,72.9,50.3,79.1,,70.39994239890858,2.1833714969803557
2124,2000,10,25,62.7,60.3,61.7,71.5,73.4,50.9,77.6,,69.98746935537558,2.1893453907946685
2125,2000,10,26,61.3,56.7,61.7,71.4,72.2,51.0,75.7,,69.57706396792608,2.195317580501743
2126,2000,10,27,59.5,59.7,62.8,70.6,72.8,50.3,75.7,,69.168847848534,2.2012880123519105
2127,2000,10,28,59.3,58.7,55.4,67.9,73.8,50.7,75.0,,68.7629419604452,2.207256632611326
2128,2000,10,29,42.8,45.6,40.7,69.0,75.1,51.1,75.6,,68.35946658233485,2.213223387562447
2129,2000,10,30,42.6,46.1,43.6,69.9,75.4,46.8,75.6,,67.95854127266482,2.2191882235045175
2130,2000,10,31,48.5,49.2,44.1,70.4,74.5,47.1,71.4,,67.56028483425723,2.2251510867540576
2131,2000,11,1,50.4,51.4,45.4,67.3,74.3,46.2,78.3,,67.16481527909004,2.2311119236453365
2132,2000,11,2,53.6,54.0,48.2,67.3,71.6,48.7,75.7,,66.772249793327,2.237070680530863
2133,2000,11,3,57.6,55.1,55.8,67.7,67.3,48.6,73.6,,66.38270470259418,2.2430273037818647
2134,2000,11,4,60.4,57.7,50.4,68.3,66.3,51.8,72.7,,65.99629543750869,2.248981739788773
2135,2000,11,5,52.3,50.9,44.8,68.9,68.6,47.0,72.6,,65.61313649947532,2.2549339349617035
2136,2000,11,6,49.1,46.4,41.2,70.9,65.5,46.4,70.8,,65.23334142675682,2.260883835730939
2137,2000,11,7,49.2,48.7,47.7,71.8,54.6,43.7,72.6,,64.85702276082958,2.266831388547415
2138,2000,11,8,51.8,53.0,54.6,73.9,46.5,44.8,75.0,,64.48429201303624,2.2727765398831954
2139,2000,11,9,56.1,57.1,61.9,72.7,46.1,42.1,72.9,,64.11525963154125,2.278719236231958
2140,2000,11,10,57.0,58.7,50.1,74.1,48.6,40.8,73.3,,63.750034968603934,2.284659424109476
2141,2000,11,11,53.9,53.8,45.1,65.2,55.3,37.3,68.9,,63.388726248173796,2.290597050054098
2142,2000,11,12,49.5,49.1,40.7,64.7,60.9,37.4,70.4,,63.03144053382255,2.2965320606272317
2143,2000,11,13,46.3,51.3,39.8,65.0,46.1,40.4,71.5,,62.678283697018344,2.302464402413821
2144,2000,11,14,53.0,50.5,39.7,69.4,41.8,40.6,70.6,,62.32936038575339,2.3083940220228287
2145,2000,11,15,43.3,41.5,33.9,59.8,45.2,37.6,66.8,,61.98477399353548,2.3143208660877215
2146,2000,11,16,43.5,41.0,33.7,61.6,58.2,36.2,65.2,,61.64462662874913,2.3202448812669414
2147,2000,11,17,49.1,48.4,37.6,70.9,48.1,36.0,69.0,,61.309019084399786,2.326166014244391
2148,2000,11,18,41.5,40.6,30.0,67.3,43.7,36.7,69.0,,60.97805080824557,2.3320842117299145
2149,2000,11,19,39.5,37.7,30.9,71.2,44.7,36.1,66.4,,60.65181987332973,2.3379994204597736
2150,2000,11,20,39.1,35.8,31.2,59.0,44.1,44.1,65.8,,60.33042294891904,2.3439115871971303
2151,2000,11,21,36.6,34.3,24.5,52.5,44.8,44.0,66.3,,60.013955271858265,2.349820658732524
2152,2000,11,22,31.9,30.4,21.0,50.3,49.7,39.6,68.8,,59.7025106183503,2.355726581884348
2153,2000,11,23,30.8,30.3,23.1,52.9,61.9,39.3,69.3,,59.396181276167255,2.3616293034993383
2154,2000,11,24,30.3,31.2,29.8,61.9,57.6,45.7,69.3,,59.0950580173046,2.367528770453038
2155,2000,11,25,34.6,34.2,35.4,73.0,51.2,42.9,65.2,,58.79923007108246,2.3734249296502843
2156,2000,11,26,45.7,52.2,43.2,66.7,51.7,45.2,63.5,,58.508785097705925,2.3793177280256845
2157,2000,11,27,49.4,48.8,39.7,59.7,50.7,44.3,60.0,,58.22380916228901,2.385207112544093
2158,2000,11,28,48.1,48.3,37.0,57.7,60.7,38.7,60.3,,57.944386709351456,2.3910930302010884
2159,2000,11,29,45.1,42.7,34.6,60.9,63.7,45.3,59.5,,57.670600537796716,2.396975428023452
2160,2000,11,30,41.9,41.4,34.5,59.4,54.0,47.1,59.6,,57.402531776375994,2.4028542530696413
2161,2000,12,1,37.8,40.1,33.8,60.4,58.6,47.5,58.5,,57.140259859648914,2.4087294524302743
2162,2000,12,2,32.6,33.0,28.4,63.0,46.6,47.0,55.8,,56.88386250444448,2.414600973228594
2163,2000,12,3,28.8,28.2,23.4,58.9,40.3,40.3,57.7,,56.63341568683264,2.420468762620953
2164,2000,12,4,34.6,33.2,24.0,52.0,42.3,42.2,60.4,,56.38899361961066,2.426332767797287
2165,2000,12,5,40.6,37.2,30.5,55.4,49.3,41.2,59.4,,56.15066873031191,2.4321929359815884
2166,2000,12,6,31.3,30.6,19.1,54.0,52.0,41.9,60.9,,55.91851163974475,2.4380492144323833
2167,2000,12,7,30.7,31.5,22.3,59.3,42.8,38.3,59.0,,55.69259114106529,2.443901550443205
2168,2000,12,8,29.5,34.0,30.9,63.8,47.5,35.5,61.9,,55.47297417939315,2.4497498913430675
2169,2000,12,9,31.5,34.8,25.3,67.1,47.2,40.0,59.7,,55.25972583197388,2.4555941844969453
2170,2000,12,10,32.6,34.3,27.0,68.5,57.6,38.3,55.9,,55.05290928889492,2.461434377306238
2171,2000,12,11,40.1,38.2,38.4,71.2,63.8,32.1,58.0,,54.85258583436162,2.4672704172092494
2172,2000,12,12,44.6,43.7,33.8,70.6,30.7,32.4,57.6,,54.658814828536734,2.4731022516816603
2173,2000,12,13,27.4,28.8,19.7,70.6,33.7,33.0,57.7,,54.47165368995137,2.4789298282369994
2174,2000,12,14,37.2,37.6,32.4,72.7,41.4,32.6,60.1,,54.29115787848999,2.4847530944271172
2175,2000,12,15,37.5,37.5,29.1,72.5,47.9,39.4,60.7,,54.117380878957036,2.4905719978426553
2176,2000,12,16,39.0,39.0,37.1,72.3,55.1,41.5,63.2,,53.95037418522796,2.496386486113526
2177,2000,12,17,54.1,56.5,37.2,68.7,38.8,43.1,62.5,,53.79018728499027,2.5021965069093723
2178,2000,12,18,33.1,30.9,14.8,51.1,45.9,38.2,64.4,,53.63686764507975,2.5080020079400462
2179,2000,12,19,33.9,31.7,22.5,49.8,44.1,38.8,57.3,,53.490460697414484,2.5138029369560777
2180,2000,12,20,33.7,28.6,14.1,38.2,43.7,36.0,59.2,,53.35100982553291,2.5195992417491446
2181,2000,12,21,28.4,26.2,20.5,44.5,44.2,42.8,55.4,,53.218556351737874,2.5253908701525436
2182,2000,12,22,31.7,29.9,15.3,54.4,37.6,41.5,55.1,,53.09313952485226,2.531177770041657
2183,2000,12,23,22.4,18.1,8.4,55.4,48.2,43.9,53.4,,52.97479650858867,2.5369598893344243
2184,2000,12,24,28.4,26.0,21.2,58.4,48.0,43.5,55.0,,52.86356237053675,2.5427371759918134
2185,2000,12,25,23.9,24.0,12.9,57.7,42.6,43.7,55.5,,52.75947007177234,2.5485095780182823
2186,2000,12,26,20.3,20.9,11.3,58.4,40.7,45.7,55.0,,52.66255045708998,2.554277043462251
2187,2000,12,27,26.7,24.9,18.0,61.0,36.3,45.4,57.9,,52.57283224586327,2.56003952041657
2188,2000,12,28,25.7,26.5,16.3,63.4,40.8,41.2,55.7,,52.490342023534396,2.565796957018986
2189,2000,12,29,23.1,22.3,15.2,51.9,39.5,40.6,57.1,,52.415104233736564,2.571549301452608
2190,2000,12,30,28.1,26.7,19.1,44.7,36.3,45.1,58.3,,52.34714117105068,2.5772965019463743
2191,2000,12,31,27.7,27.5,20.1,37.6,37.5,44.8,63.0,4.1,52.28647297439892,2.583038506775518
2192,2001,1,1,27.6,27.1,21.5,41.0,35.0,42.4,52.8,2.0,52.23311762107734,2.5887752642620385
2193,2001,1,2,24.9,27.1,19.2,44.7,32.2,45.1,52.7,,52.18709092142858,2.594506722775155
2194,2001,1,3,25.2,23.2,16.9,45.6,36.4,46.1,53.6,,52.14840651415712,2.600232830731779
2195,2001,1,4,30.1,28.0,23.4,43.9,44.7,46.2,52.4,,52.11707586228768,2.605953536596978
2196,2001,1,5,29.8,26.3,28.7,44.2,47.7,49.6,52.3,,52.093108249768605,2.611668788884438
2197,2001,1,6,33.8,32.3,31.2,53.5,47.8,42.2,52.5,,52.076510778720746,2.617378536156927
2198,2001,1,7,34.9,32.1,34.2,48.9,57.2,43.8,49.8,,52.067288367332964,2.623082727026757
2199,2001,1,8,35.7,35.3,31.4,56.7,48.8,48.6,48.9,,52.0654437484048,2.6287813101562487
2200,2001,1,9,32.2,32.5,18.7,52.0,42.4,40.9,49.0,,52.070977468536654,2.634474234258195
2201,2001,1,10,27.6,29.6,24.0,44.3,47.6,45.0,50.1,,52.08388788796782,2.6401614480963156
2202,2001,1,11,36.3,36.4,33.7,54.8,47.2,46.8,49.6,,52.104171181062384,2.6458429004857242
2203,2001,1,12,37.0,37.3,33.2,61.1,45.9,42.5,49.7,,52.131821337442865,2.6515185402933876
2204,2001,1,13,33.7,32.8,35.3,53.9,46.9,40.1,51.1,,52.166830163771166,2.6571883164385866
